transaction_id,customer_id,account_number,transaction_type,channel,branch,amount_ngn,balance_after_ngn,transaction_datetime,mean,std,flag_statistical_outlier,hour,flag_off_hours_withdrawal,flag_velocity_transfer_x,transaction_date_only,flag_round_tripping,final_predicted_anomaly,flag_velocity_transfer_y,flag_velocity_transfer,is_flagged_anomaly
TXN0000672,CUST00713,9764972158,Deposit,USSD,Lagos Island,50137.74,615435.03,2025-05-25 19:13:00,118545.24564193691,208386.5599244788,0,19,0,0,2025-05-25,0,0,,0,0
TXN0004473,CUST00713,9764972158,Withdrawal,Mobile App,Lagos Island,84548.71,530886.32,2025-06-01 13:32:23,75579.15662782955,206001.7785323362,0,13,0,0,2025-06-01,0,0,,0,0
TXN0009516,CUST01761,9773920489,POS Payment,USSD,Pantami,5638.9,294223.09,2025-01-02 19:01:05,30183.22639744952,201999.3457782681,0,19,0,0,2025-01-02,0,0,,0,0
TXN0006933,CUST01761,9773920489,Transfer,USSD,Tudun Wada,41144.38,253078.71,2025-01-10 07:41:32,117697.78146520145,281258.69534751173,0,7,0,0,2025-01-10,0,0,0.0,0,0
TXN0009637,CUST01761,9773920489,Deposit,ATM,Gombe Main,38416.07,291494.78,2025-02-13 10:15:54,118545.24564193691,208386.5599244788,0,10,0,0,2025-02-13,0,0,,0,0
TXN0002149,CUST01761,9773920489,Transfer,ATM,Lagos Island,69977.6,221517.18,2025-03-24 12:48:45,117697.78146520145,281258.69534751173,0,12,0,0,2025-03-24,0,0,0.0,0,0
TXN0002018,CUST01761,9773920489,Transfer,ATM,Gombe GRA,63414.58,158102.6,2025-04-03 22:17:05,117697.78146520145,281258.69534751173,0,22,0,0,2025-04-03,0,0,0.0,0,0
TXN0006337,CUST01761,9773920489,Transfer,Internet Banking,Kano Central,51853.63,106248.97,2025-06-01 06:28:47,117697.78146520145,281258.69534751173,0,6,0,0,2025-06-01,0,0,0.0,0,0
TXN0004665,CUST01761,9773920489,Transfer,ATM,Gombe Main,108361.66,-2112.69,2025-06-22 12:17:55,117697.78146520145,281258.69534751173,0,12,0,0,2025-06-22,0,0,0.0,0,0
TXN0004871,CUST00720,9777459999,Transfer,ATM,Kano Central,30158.27,160156.56,2025-02-20 11:39:02,117697.78146520145,281258.69534751173,0,11,0,0,2025-02-20,0,0,0.0,0,0
TXN0005501,CUST00720,9777459999,Withdrawal,Mobile App,Bauchi Rd,70261.89,89894.67,2025-03-18 08:21:52,75579.15662782955,206001.7785323362,0,8,0,0,2025-03-18,0,0,,0,0
TXN0004102,CUST00720,9777459999,Deposit,USSD,Tudun Wada,103588.18,193482.85,2025-05-05 08:14:26,118545.24564193691,208386.5599244788,0,8,0,0,2025-05-05,0,0,,0,0
TXN0005436,CUST00720,9777459999,POS Payment,Branch,Gombe GRA,20389.76,173093.09,2025-05-18 06:05:40,30183.22639744952,201999.3457782681,0,6,0,0,2025-05-18,0,0,,0,0
TXN0009116,CUST00996,9777777673,Bill Payment,ATM,Bauchi Rd,5379.74,380338.89,2025-01-11 22:54:51,21098.941747967478,159017.0470171929,0,22,0,0,2025-01-11,0,0,,0,0
TXN0001474,CUST00996,9777777673,Transfer,ATM,Bauchi Rd,19288.36,361050.53,2025-01-26 22:56:37,117697.78146520145,281258.69534751173,0,22,0,0,2025-01-26,0,0,0.0,0,0
TXN0006147,CUST00996,9777777673,POS Payment,Internet Banking,Lagos Island,7576.85,353473.68,2025-02-09 07:59:46,30183.22639744952,201999.3457782681,0,7,0,0,2025-02-09,0,0,,0,0
TXN0005860,CUST00996,9777777673,Transfer,USSD,Gombe GRA,60542.26,292931.42,2025-03-05 10:14:28,117697.78146520145,281258.69534751173,0,10,0,0,2025-03-05,0,0,0.0,0,0
TXN0005289,CUST00996,9777777673,Withdrawal,USSD,Lagos Island,52624.23,240307.19,2025-03-07 18:22:25,75579.15662782955,206001.7785323362,0,18,0,0,2025-03-07,0,0,,0,0
TXN0004990,CUST00996,9777777673,Transfer,ATM,Lagos Island,131769.09,108538.1,2025-03-13 17:50:58,117697.78146520145,281258.69534751173,0,17,0,0,2025-03-13,0,0,0.0,0,0
TXN0009623,CUST00996,9777777673,Withdrawal,ATM,Gombe GRA,25987.32,82550.78,2025-03-22 14:54:18,75579.15662782955,206001.7785323362,0,14,0,0,2025-03-22,0,0,,0,0
TXN0001862,CUST00996,9777777673,POS Payment,USSD,Bauchi Rd,12045.91,70504.87,2025-05-24 08:20:30,30183.22639744952,201999.3457782681,0,8,0,0,2025-05-24,0,0,,0,0
TXN0006031,CUST00996,9777777673,Deposit,Branch,Kano Central,31398.4,101903.27,2025-05-27 03:39:31,118545.24564193691,208386.5599244788,0,3,0,0,2025-05-27,0,0,,0,0
TXN0007560,CUST00996,9777777673,Deposit,ATM,Tudun Wada,60429.61,162332.88,2025-06-11 03:56:30,118545.24564193691,208386.5599244788,0,3,0,0,2025-06-11,0,0,,0,0
TXN0008386,CUST01346,9779608642,Bill Payment,Mobile App,Lagos Island,5716.72,72845.88,2025-01-01 18:14:16,21098.941747967478,159017.0470171929,0,18,0,0,2025-01-01,0,0,,0,0
TXN0001589,CUST01346,9779608642,Transfer,Internet Banking,Pantami,105011.22,-32165.34,2025-03-01 21:18:57,117697.78146520145,281258.69534751173,0,21,0,0,2025-03-01,0,0,0.0,0,0
TXN0001847,CUST01346,9779608642,Withdrawal,USSD,Bauchi Rd,155206.44,-50000.0,2025-04-30 18:36:08,75579.15662782955,206001.7785323362,0,18,0,0,2025-04-30,0,0,,0,0
TXN0000826,CUST01346,9779608642,Withdrawal,Mobile App,Pantami,18494.0,-50000.0,2025-05-21 17:26:21,75579.15662782955,206001.7785323362,0,17,0,0,2025-05-21,0,0,,0,0
TXN0010068,CUST01346,9779608642,Transfer,Branch,Lagos Island,81117.92,-50000.0,2025-05-23 12:23:00,117697.78146520145,281258.69534751173,0,12,0,0,2025-05-23,0,0,0.0,0,0
TXN0005164,CUST01346,9779608642,Withdrawal,ATM,Lagos Island,33449.19,-50000.0,2025-06-20 15:20:59,75579.15662782955,206001.7785323362,0,15,0,0,2025-06-20,0,0,,0,0
TXN0010061,CUST00539,9779623711,Withdrawal,Internet Banking,Kano Central,57444.89,115778.39,2025-02-02 02:04:41,75579.15662782955,206001.7785323362,0,2,1,0,2025-02-02,0,1,,0,0
TXN0008876,CUST00539,9779623711,Bill Payment,Mobile App,Kano Central,6129.88,109648.51,2025-03-27 08:46:40,21098.941747967478,159017.0470171929,0,8,0,0,2025-03-27,0,0,,0,0
TXN0008529,CUST00539,9779623711,Withdrawal,Branch,Kano Central,121771.12,-12122.61,2025-05-13 18:02:22,75579.15662782955,206001.7785323362,0,18,0,0,2025-05-13,0,0,,0,0
TXN0000339,CUST01234,9780578613,POS Payment,Branch,Gombe Main,16983.05,304092.8,2025-01-17 10:27:41,30183.22639744952,201999.3457782681,0,10,0,0,2025-01-17,0,0,,0,0
TXN0004854,CUST01234,9780578613,Bill Payment,USSD,Lagos Island,5427.96,298664.84,2025-01-27 11:21:05,21098.941747967478,159017.0470171929,0,11,0,0,2025-01-27,0,0,,0,0
TXN0009702,CUST01234,9780578613,Withdrawal,Mobile App,Gombe Main,58840.56,239824.28,2025-04-18 05:36:21,75579.15662782955,206001.7785323362,0,5,0,0,2025-04-18,0,0,,0,0
TXN0000819,CUST01234,9780578613,POS Payment,Mobile App,Bauchi Rd,40224.45,199599.83,2025-04-28 04:06:39,30183.22639744952,201999.3457782681,0,4,0,0,2025-04-28,0,0,,0,0
TXN0009816,CUST01234,9780578613,POS Payment,Branch,Pantami,6768.42,192831.41,2025-06-21 20:03:31,30183.22639744952,201999.3457782681,0,20,0,0,2025-06-21,0,0,,0,0
TXN0001218,CUST01468,9781334775,Deposit,Internet Banking,Kano Central,56189.96,254474.74,2025-01-21 06:34:56,118545.24564193691,208386.5599244788,0,6,0,0,2025-01-21,0,0,,0,0
TXN0008165,CUST01468,9781334775,Transfer,Branch,Kano Central,140814.26,113660.48,2025-01-26 01:10:16,117697.78146520145,281258.69534751173,0,1,0,0,2025-01-26,0,0,0.0,0,0
TXN0003384,CUST01468,9781334775,Withdrawal,USSD,Gombe Main,152748.84,-39088.36,2025-02-06 11:45:31,75579.15662782955,206001.7785323362,0,11,0,0,2025-02-06,0,0,,0,0
TXN0009604,CUST01241,9782579181,Transfer,USSD,Gombe Main,88262.29,51757.0,2025-02-08 15:55:59,117697.78146520145,281258.69534751173,0,15,0,0,2025-02-08,0,0,0.0,0,0
TXN0004986,CUST01241,9782579181,Deposit,ATM,Kano Central,61609.35,113366.35,2025-04-01 20:32:05,118545.24564193691,208386.5599244788,0,20,0,0,2025-04-01,0,0,,0,0
TXN0007686,CUST01539,9784940212,Withdrawal,Internet Banking,Gombe GRA,65530.09,183110.36,2025-03-02 10:06:09,75579.15662782955,206001.7785323362,0,10,0,0,2025-03-02,0,0,,0,0
TXN0010160,CUST01539,9784940212,Deposit,Mobile App,Pantami,46063.68,229174.04,2025-03-03 09:14:50,118545.24564193691,208386.5599244788,0,9,0,0,2025-03-03,0,0,,0,0
TXN0007906,CUST01539,9784940212,Transfer,Mobile App,Gombe Main,69551.55,159622.49,2025-03-19 05:19:27,117697.78146520145,281258.69534751173,0,5,0,0,2025-03-19,0,0,0.0,0,0
TXN0007554,CUST01539,9784940212,Transfer,Internet Banking,Gombe GRA,67391.26,92231.23,2025-05-11 13:28:09,117697.78146520145,281258.69534751173,0,13,0,0,2025-05-11,0,0,0.0,0,0
TXN0005452,CUST01539,9784940212,Bill Payment,Mobile App,Gombe GRA,23014.29,69216.94,2025-05-20 16:23:44,21098.941747967478,159017.0470171929,0,16,0,0,2025-05-20,0,0,,0,0
TXN0009620,CUST01539,9784940212,Transfer,Mobile App,Lagos Island,123255.54,-50000.0,2025-05-25 18:11:33,117697.78146520145,281258.69534751173,0,18,0,0,2025-05-25,0,0,0.0,0,0
TXN0003604,CUST01501,9787746772,Withdrawal,USSD,Pantami,121552.94,322630.81,2025-01-24 15:09:20,75579.15662782955,206001.7785323362,0,15,0,0,2025-01-24,0,0,,0,0
TXN0008294,CUST01501,9787746772,Transfer,Branch,Gombe Main,42831.09,279799.72,2025-03-15 05:07:20,117697.78146520145,281258.69534751173,0,5,0,0,2025-03-15,0,0,0.0,0,0
TXN0000503,CUST01501,9787746772,Transfer,Mobile App,Bauchi Rd,80240.12,199559.6,2025-03-16 22:35:35,117697.78146520145,281258.69534751173,0,22,0,0,2025-03-16,0,0,0.0,0,0
TXN0007524,CUST00158,9794873794,Deposit,Branch,Pantami,73299.83,344877.71,2025-01-01 09:32:46,118545.24564193691,208386.5599244788,0,9,0,0,2025-01-01,0,0,,0,0
TXN0007000,CUST00158,9794873794,POS Payment,USSD,Bauchi Rd,26003.56,318874.15,2025-01-17 15:03:07,30183.22639744952,201999.3457782681,0,15,0,0,2025-01-17,0,0,,0,0
TXN0008356,CUST00158,9794873794,Transfer,Mobile App,Bauchi Rd,187638.02,131236.13,2025-02-26 10:43:09,117697.78146520145,281258.69534751173,0,10,0,0,2025-02-26,0,0,0.0,0,0
TXN0005787,CUST00158,9794873794,Deposit,Mobile App,Kano Central,91932.28,223168.41,2025-03-15 08:35:15,118545.24564193691,208386.5599244788,0,8,0,0,2025-03-15,0,0,,0,0
TXN0006722,CUST00158,9794873794,Withdrawal,Branch,Lagos Island,32428.08,190740.33,2025-03-23 09:15:14,75579.15662782955,206001.7785323362,0,9,0,0,2025-03-23,0,0,,0,0
TXN0004405,CUST00158,9794873794,Transfer,USSD,Kano Central,59158.59,131581.74,2025-04-20 21:29:26,117697.78146520145,281258.69534751173,0,21,0,0,2025-04-20,0,0,0.0,0,0
TXN0009166,CUST00158,9794873794,Withdrawal,USSD,Bauchi Rd,27870.91,103710.83,2025-04-25 10:40:22,75579.15662782955,206001.7785323362,0,10,0,0,2025-04-25,0,0,,0,0
TXN0006803,CUST00158,9794873794,Withdrawal,USSD,Tudun Wada,12141.66,91569.17,2025-06-15 19:31:16,75579.15662782955,206001.7785323362,0,19,0,0,2025-06-15,0,0,,0,0
TXN0004876,CUST00158,9794873794,Withdrawal,Branch,Gombe GRA,19763.61,71805.56,2025-06-25 00:59:51,75579.15662782955,206001.7785323362,0,0,1,0,2025-06-25,0,1,,0,0
TXN0000566,CUST00168,9796346105,Withdrawal,ATM,Gombe GRA,25371.93,347295.39,2025-02-14 06:40:03,75579.15662782955,206001.7785323362,0,6,0,0,2025-02-14,0,0,,0,0
TXN0006788,CUST00168,9796346105,POS Payment,Mobile App,Lagos Island,9718.9,337576.49,2025-03-05 16:42:29,30183.22639744952,201999.3457782681,0,16,0,0,2025-03-05,0,0,,0,0
TXN0003442,CUST00168,9796346105,POS Payment,Internet Banking,Pantami,5323.57,332252.92,2025-03-13 13:26:13,30183.22639744952,201999.3457782681,0,13,0,0,2025-03-13,0,0,,0,0
TXN0005958,CUST00168,9796346105,Transfer,ATM,Pantami,81546.41,250706.51,2025-03-23 09:07:17,117697.78146520145,281258.69534751173,0,9,0,0,2025-03-23,0,0,0.0,0,0
TXN0010128,CUST00168,9796346105,Withdrawal,ATM,Bauchi Rd,93356.24,157350.27,2025-06-11 21:32:39,75579.15662782955,206001.7785323362,0,21,0,0,2025-06-11,0,0,,0,0
TXN0006456,CUST00168,9796346105,POS Payment,ATM,Lagos Island,23170.43,134179.84,2025-06-16 05:14:32,30183.22639744952,201999.3457782681,0,5,0,0,2025-06-16,0,0,,0,0
TXN0010022,CUST01770,9798917679,Deposit,Branch,Bauchi Rd,330948.7,624192.09,2025-02-12 04:49:30,118545.24564193691,208386.5599244788,0,4,0,0,2025-02-12,0,0,,0,0
TXN0007891,CUST01770,9798917679,POS Payment,USSD,Kano Central,23518.42,600673.67,2025-05-05 22:00:48,30183.22639744952,201999.3457782681,0,22,0,0,2025-05-05,0,0,,0,0
TXN0003547,CUST01770,9798917679,POS Payment,Branch,Gombe GRA,16395.97,584277.7,2025-06-05 15:36:55,30183.22639744952,201999.3457782681,0,15,0,0,2025-06-05,0,0,,0,0
TXN0005959,CUST01655,9804762734,Bill Payment,Branch,Kano Central,6228.1,43830.41,2025-04-12 02:45:23,21098.941747967478,159017.0470171929,0,2,0,0,2025-04-12,0,0,,0,0
TXN0000674,CUST01655,9804762734,Deposit,Branch,Lagos Island,37784.58,81614.99,2025-05-07 03:33:00,118545.24564193691,208386.5599244788,0,3,0,0,2025-05-07,0,0,,0,0
TXN0004676,CUST01655,9804762734,Withdrawal,ATM,Lagos Island,54845.65,26769.34,2025-05-09 02:41:42,75579.15662782955,206001.7785323362,0,2,1,0,2025-05-09,0,1,,0,0
TXN0008773,CUST01655,9804762734,Transfer,Internet Banking,Gombe Main,52329.17,-25559.83,2025-06-29 19:48:34,117697.78146520145,281258.69534751173,0,19,0,0,2025-06-29,0,0,0.0,0,0
TXN0002943,CUST00362,9811707266,Withdrawal,Branch,Gombe GRA,25589.78,346300.75,2025-01-04 03:44:00,75579.15662782955,206001.7785323362,0,3,1,0,2025-01-04,0,1,,0,0
TXN0002721,CUST00362,9811707266,Transfer,USSD,Kano Central,27455.85,318844.9,2025-01-08 16:41:52,117697.78146520145,281258.69534751173,0,16,0,0,2025-01-08,0,0,0.0,0,0
TXN0008361,CUST00362,9811707266,Deposit,USSD,Pantami,53554.31,372399.21,2025-02-11 11:52:03,118545.24564193691,208386.5599244788,0,11,0,0,2025-02-11,0,0,,0,0
TXN0010191,CUST00362,9811707266,Deposit,Internet Banking,Kano Central,77977.7,450376.91,2025-04-03 06:10:45,118545.24564193691,208386.5599244788,0,6,0,0,2025-04-03,0,0,,0,0
TXN0005559,CUST00362,9811707266,Withdrawal,Mobile App,Kano Central,70461.45,379915.46,2025-04-13 21:43:03,75579.15662782955,206001.7785323362,0,21,0,0,2025-04-13,0,0,,0,0
TXN0005905,CUST00362,9811707266,Withdrawal,Branch,Kano Central,44153.91,335761.55,2025-06-16 19:36:54,75579.15662782955,206001.7785323362,0,19,0,0,2025-06-16,0,0,,0,0
TXN0002864,CUST00362,9811707266,POS Payment,ATM,Gombe GRA,4354.28,331407.27,2025-06-21 05:06:34,30183.22639744952,201999.3457782681,0,5,0,0,2025-06-21,0,0,,0,0
TXN0009561,CUST01575,9812823208,POS Payment,Internet Banking,Bauchi Rd,6520.73,304191.74,2025-01-10 10:32:51,30183.22639744952,201999.3457782681,0,10,0,0,2025-01-10,0,0,,0,0
TXN0004914,CUST01575,9812823208,Transfer,Mobile App,Pantami,50374.91,253816.83,2025-03-24 00:40:55,117697.78146520145,281258.69534751173,0,0,0,0,2025-03-24,0,0,0.0,0,0
TXN0006416,CUST01575,9812823208,POS Payment,Mobile App,Pantami,10574.03,243242.8,2025-03-25 09:25:12,30183.22639744952,201999.3457782681,0,9,0,0,2025-03-25,0,0,,0,0
TXN0007803,CUST01575,9812823208,POS Payment,ATM,Gombe GRA,16942.17,226300.63,2025-04-12 14:52:48,30183.22639744952,201999.3457782681,0,14,0,0,2025-04-12,0,0,,0,0
TXN0000373,CUST01575,9812823208,Deposit,Branch,Kano Central,215706.45,442007.08,2025-04-12 19:04:13,118545.24564193691,208386.5599244788,0,19,0,0,2025-04-12,0,0,,0,0
TXN0004754,CUST01575,9812823208,POS Payment,Mobile App,Kano Central,69164.06,372843.02,2025-04-17 00:32:22,30183.22639744952,201999.3457782681,0,0,0,0,2025-04-17,0,0,,0,0
TXN0005253,CUST01575,9812823208,Withdrawal,Branch,Gombe Main,100409.75,272433.27,2025-04-20 19:07:06,75579.15662782955,206001.7785323362,0,19,0,0,2025-04-20,0,0,,0,0
TXN0008508,CUST01575,9812823208,Deposit,Mobile App,Tudun Wada,219851.19,492284.46,2025-04-23 11:47:55,118545.24564193691,208386.5599244788,0,11,0,0,2025-04-23,0,0,,0,0
TXN0006528,CUST01575,9812823208,Deposit,Branch,Bauchi Rd,171295.29,663579.75,2025-05-23 23:47:14,118545.24564193691,208386.5599244788,0,23,0,0,2025-05-23,0,0,,0,0
TXN0003389,CUST01550,9812847445,Transfer,Internet Banking,Lagos Island,46450.56,74396.56,2025-03-08 14:41:55,117697.78146520145,281258.69534751173,0,14,0,0,2025-03-08,0,0,0.0,0,0
TXN0008828,CUST01550,9812847445,Withdrawal,Internet Banking,Pantami,22456.88,51939.68,2025-04-17 22:37:57,75579.15662782955,206001.7785323362,0,22,0,0,2025-04-17,0,0,,0,0
TXN0003002,CUST01550,9812847445,Withdrawal,Mobile App,Pantami,26043.41,25896.27,2025-05-08 03:31:28,75579.15662782955,206001.7785323362,0,3,1,0,2025-05-08,0,1,,0,0
TXN0003385,CUST01550,9812847445,POS Payment,ATM,Gombe GRA,11628.67,14267.6,2025-05-11 10:51:35,30183.22639744952,201999.3457782681,0,10,0,0,2025-05-11,0,0,,0,0
TXN0002707,CUST01550,9812847445,Deposit,ATM,Gombe GRA,64521.17,78788.77,2025-05-29 02:14:08,118545.24564193691,208386.5599244788,0,2,0,0,2025-05-29,0,0,,0,0
TXN0003184,CUST00361,9828964503,Deposit,ATM,Gombe Main,74928.54,514426.66,2025-01-10 08:16:51,118545.24564193691,208386.5599244788,0,8,0,0,2025-01-10,0,0,,0,0
TXN0003761,CUST00361,9828964503,POS Payment,Branch,Kano Central,39316.48,475110.18,2025-01-19 13:53:05,30183.22639744952,201999.3457782681,0,13,0,0,2025-01-19,0,0,,0,0
TXN0007322,CUST00361,9828964503,POS Payment,ATM,Tudun Wada,19739.44,455370.74,2025-02-12 18:54:54,30183.22639744952,201999.3457782681,0,18,0,0,2025-02-12,0,0,,0,0
TXN0007180,CUST00361,9828964503,Withdrawal,ATM,Tudun Wada,77143.77,378226.97,2025-02-20 09:36:28,75579.15662782955,206001.7785323362,0,9,0,0,2025-02-20,0,0,,0,0
TXN0004598,CUST00361,9828964503,Withdrawal,Mobile App,Kano Central,59619.44,318607.53,2025-04-01 12:16:29,75579.15662782955,206001.7785323362,0,12,0,0,2025-04-01,0,0,,0,0
TXN0003071,CUST00361,9828964503,Deposit,Mobile App,Bauchi Rd,60495.49,379103.02,2025-04-19 18:51:10,118545.24564193691,208386.5599244788,0,18,0,0,2025-04-19,0,0,,0,0
TXN0001132,CUST00361,9828964503,Transfer,ATM,Gombe Main,83239.97,295863.05,2025-05-21 05:00:06,117697.78146520145,281258.69534751173,0,5,0,0,2025-05-21,0,0,0.0,0,0
TXN0002184,CUST00217,9829899385,Withdrawal,Internet Banking,Gombe GRA,171016.25,85189.12,2025-01-24 13:27:49,75579.15662782955,206001.7785323362,0,13,0,0,2025-01-24,0,0,,0,0
TXN0007580,CUST00217,9829899385,Bill Payment,Mobile App,Tudun Wada,4256.48,80932.64,2025-02-05 03:52:52,21098.941747967478,159017.0470171929,0,3,0,0,2025-02-05,0,0,,0,0
TXN0006225,CUST00217,9829899385,Transfer,ATM,Pantami,24748.02,56184.62,2025-02-14 12:20:47,117697.78146520145,281258.69534751173,0,12,0,0,2025-02-14,0,0,0.0,0,0
TXN0000982,CUST00217,9829899385,Withdrawal,Internet Banking,Gombe GRA,69172.37,-12987.75,2025-02-18 21:56:11,75579.15662782955,206001.7785323362,0,21,0,0,2025-02-18,0,0,,0,0
TXN0010102,CUST00217,9829899385,Deposit,Mobile App,Gombe Main,141591.88,128604.13,2025-04-11 22:11:16,118545.24564193691,208386.5599244788,0,22,0,0,2025-04-11,0,0,,0,0
TXN0009168,CUST00217,9829899385,Transfer,Internet Banking,Lagos Island,29598.04,99006.09,2025-04-23 14:30:35,117697.78146520145,281258.69534751173,0,14,0,0,2025-04-23,0,0,0.0,0,0
TXN0002279,CUST01511,9837766754,Deposit,Branch,Gombe Main,545097.67,836465.89,2025-01-10 04:37:19,118545.24564193691,208386.5599244788,0,4,0,0,2025-01-10,0,0,,0,0
TXN0005460,CUST01511,9837766754,Transfer,Mobile App,Bauchi Rd,94029.35,742436.54,2025-01-15 03:50:07,117697.78146520145,281258.69534751173,0,3,0,0,2025-01-15,0,0,0.0,0,0
TXN0002736,CUST01511,9837766754,POS Payment,ATM,Gombe Main,17298.0,725138.54,2025-02-18 18:35:11,30183.22639744952,201999.3457782681,0,18,0,0,2025-02-18,0,0,,0,0
TXN0004148,CUST01511,9837766754,Withdrawal,Mobile App,Pantami,29541.9,695596.64,2025-03-14 22:59:25,75579.15662782955,206001.7785323362,0,22,0,0,2025-03-14,0,0,,0,0
TXN0009639,CUST01511,9837766754,Deposit,Mobile App,Kano Central,89048.24,784644.88,2025-04-14 14:06:45,118545.24564193691,208386.5599244788,0,14,0,0,2025-04-14,0,0,,0,0
TXN0000044,CUST01511,9837766754,POS Payment,Mobile App,Gombe GRA,12092.49,772552.39,2025-05-07 03:14:29,30183.22639744952,201999.3457782681,0,3,0,0,2025-05-07,0,0,,0,0
TXN0007502,CUST01511,9837766754,Deposit,USSD,Kano Central,69018.46,841570.85,2025-05-26 21:40:40,118545.24564193691,208386.5599244788,0,21,0,0,2025-05-26,0,0,,0,0
TXN0006848,CUST01174,9843740923,Transfer,Mobile App,Kano Central,24504.0,311228.12,2025-02-26 15:32:45,117697.78146520145,281258.69534751173,0,15,0,0,2025-02-26,0,0,0.0,0,0
TXN0008850,CUST01174,9843740923,Withdrawal,Branch,Kano Central,15120.57,296107.55,2025-03-01 06:11:33,75579.15662782955,206001.7785323362,0,6,0,0,2025-03-01,0,0,,0,0
TXN0003409,CUST01174,9843740923,Withdrawal,USSD,Kano Central,76279.25,219828.3,2025-03-21 00:51:28,75579.15662782955,206001.7785323362,0,0,1,0,2025-03-21,0,1,,0,0
TXN0002510,CUST01174,9843740923,Transfer,Branch,Lagos Island,36865.04,182963.26,2025-03-26 23:51:56,117697.78146520145,281258.69534751173,0,23,0,0,2025-03-26,0,0,0.0,0,0
TXN0004458,CUST01174,9843740923,Deposit,Branch,Gombe GRA,176515.13,359478.39,2025-04-14 16:12:47,118545.24564193691,208386.5599244788,0,16,0,0,2025-04-14,0,0,,0,0
TXN0000316,CUST01174,9843740923,Withdrawal,Mobile App,Kano Central,90620.25,268858.14,2025-05-12 20:36:00,75579.15662782955,206001.7785323362,0,20,0,0,2025-05-12,0,0,,0,0
TXN0009983,CUST01174,9843740923,Bill Payment,ATM,Tudun Wada,6152.01,262706.13,2025-05-17 16:14:43,21098.941747967478,159017.0470171929,0,16,0,0,2025-05-17,0,0,,0,0
TXN0003425,CUST01174,9843740923,Deposit,Mobile App,Lagos Island,102325.24,365031.37,2025-05-20 21:43:49,118545.24564193691,208386.5599244788,0,21,0,0,2025-05-20,0,0,,0,0
TXN0002834,CUST01174,9843740923,Transfer,Branch,Gombe Main,26651.65,338379.72,2025-06-01 18:35:45,117697.78146520145,281258.69534751173,0,18,0,0,2025-06-01,0,0,0.0,0,0
TXN0009255,CUST01450,9846414971,Withdrawal,Mobile App,Gombe GRA,46632.61,279763.84,2025-04-06 10:13:56,75579.15662782955,206001.7785323362,0,10,0,0,2025-04-06,0,0,,0,0
TXN0001067,CUST01450,9846414971,Withdrawal,Mobile App,Gombe GRA,45556.48,234207.36,2025-06-17 09:38:42,75579.15662782955,206001.7785323362,0,9,0,0,2025-06-17,0,0,,0,0
TXN0008621,CUST01450,9846414971,Withdrawal,USSD,Kano Central,64100.59,170106.77,2025-06-21 05:26:42,75579.15662782955,206001.7785323362,0,5,0,0,2025-06-21,0,0,,0,0
TXN0008606,CUST01450,9846414971,Transfer,Mobile App,Lagos Island,76293.75,93813.02,2025-06-27 07:48:44,117697.78146520145,281258.69534751173,0,7,0,0,2025-06-27,0,0,0.0,0,0
TXN0001392,CUST01463,9850333854,POS Payment,ATM,Kano Central,4493.26,123298.84,2025-01-15 09:58:06,30183.22639744952,201999.3457782681,0,9,0,0,2025-01-15,0,0,,0,0
TXN0002482,CUST01463,9850333854,Transfer,Mobile App,Gombe GRA,126654.95,-3356.11,2025-01-25 23:59:24,117697.78146520145,281258.69534751173,0,23,0,0,2025-01-25,0,0,0.0,0,0
TXN0000187,CUST01463,9850333854,POS Payment,Internet Banking,Gombe Main,5796.3,-9152.41,2025-03-26 00:47:21,30183.22639744952,201999.3457782681,0,0,0,0,2025-03-26,0,0,,0,0
TXN0006466,CUST01463,9850333854,Deposit,USSD,Gombe Main,105716.57,96564.16,2025-03-27 09:33:00,118545.24564193691,208386.5599244788,0,9,0,0,2025-03-27,0,0,,0,0
TXN0005555,CUST01463,9850333854,Deposit,Branch,Lagos Island,21347.94,117912.1,2025-06-28 16:57:13,118545.24564193691,208386.5599244788,0,16,0,0,2025-06-28,0,0,,0,0
TXN0005154,CUST00652,9871796764,Transfer,Mobile App,Bauchi Rd,31887.39,82327.69,2025-01-09 04:25:50,117697.78146520145,281258.69534751173,0,4,0,0,2025-01-09,0,0,0.0,0,0
TXN0004428,CUST00652,9871796764,POS Payment,Branch,Kano Central,18057.38,64270.31,2025-01-10 16:39:59,30183.22639744952,201999.3457782681,0,16,0,0,2025-01-10,0,0,,0,0
TXN0001943,CUST00652,9871796764,POS Payment,ATM,Gombe GRA,58815.21,5455.1,2025-01-16 03:23:33,30183.22639744952,201999.3457782681,0,3,0,0,2025-01-16,0,0,,0,0
TXN0001679,CUST00652,9871796764,Deposit,ATM,Gombe Main,71904.62,77359.72,2025-02-15 11:11:25,118545.24564193691,208386.5599244788,0,11,0,0,2025-02-15,0,0,,0,0
TXN0006863,CUST00652,9871796764,Deposit,Branch,Bauchi Rd,46776.47,124136.19,2025-03-02 04:23:43,118545.24564193691,208386.5599244788,0,4,0,0,2025-03-02,0,0,,0,0
TXN0004606,CUST00652,9871796764,Withdrawal,ATM,Tudun Wada,24026.34,100109.85,2025-03-05 07:37:22,75579.15662782955,206001.7785323362,0,7,0,0,2025-03-05,0,0,,0,0
